OrderID,OrderDate,CustomerName,Category,Product,Region,City,Quantity,UnitPrice,DiscountPct,Revenue,PaymentMethod,SalesRep
ORD1291,24-Mar-2025,Aditya Das,HOME & KITCHEN,Vacuum Cleaner,SOUTH,Hyderabad,5,19707.45,0,98537.25,credit card,N. Gupta
ORD1017,2025-07-06,Vivaan Kumar,  Books  ,Fiction Novel,South,,2,12926.78,0.1,23268.2,Net Banking,P. Nair
ORD1159,2024-09-10,Pooja Nair,sports,Cricket Bat,  East  ,Patna,6,6157.19,0,36943.14,upi,T. Joshi
ORD1244,08/14/2025,Diya Kumar,home & kitchen,Blender,  South  ,Bengaluru,-4,19072.62,0.2,61032.38,Net Banking,S. Iyer
ORD1067,10/25/2024,Ananya Bhatt,Books,Fiction Novel,  South  ,Bengaluru,2,4039.84,0.2,6463.74,  Net Banking  ,T. Joshi
ORD1925,06/02/2025,Vihaan Chatterjee,sports,Cycling Helmet,East,Bhubaneswar,2,13977.79,0.15,23762.24,Net Banking,A. Sharma
ORD1360,04/01/2025,Sneha Malhotra,home & kitchen,LED Desk Lamp,south,Hyderabad,9,20618.66,0,185567.94,Credit Card,M. Reddy
ORD1953,26/11/2025,Priya Nair,HOME & KITCHEN,Vacuum Cleaner,West,Pune,5,23016.82,0.1,103575.69,Debit Card,N. Gupta
ORD1632,11/23/2024,Aditya Nair,Books,Cookbook,  East  ,Patna,3,6352.65,0,19057.95,  Cash on Delivery  ,N. Gupta
ORD1505,17-Apr-2025,Rohan Malhotra,BOOKS,Business Guide,EAST,Bhubaneswar,1,1774.33,0,1774.33,UPI,T. Joshi
ORD1473,09/09/2024,Aditya Singh,  Books  ,Business Guide,south,Bengaluru,8,21698.16,0.25,130188.96,,T. Joshi
ORD1964,2025-12-15,Sai Pillai,Sports,Cycling Helmet,east,Patna,8,9278.38,0.1,66804.34,Net Banking,N. Gupta
ORD1578,2025-11-13,Rohan Gupta,Apparel,Men's T-Shirt,NORTH,Lucknow,9,,0.25,67172.15,UPI,A. Sharma
ORD1982,2024-02-23,Aarav Reddy,Home & Kitchen,Vacuum Cleaner,NORTH,Delhi,9,15262.25,0.2,109888.2,Credit Card,T. Joshi
ORD1522,01-Jun-2025,Vivaan Patel,books,Biography,SOUTH,Hyderabad,,828.36,0.25,6212.7,CREDIT CARD,S. Iyer
ORD1875,10/12/2025,Isha Chatterjee,electronics,Portable SSD,  South  ,Hyderabad,10,1541.52,0.2,12332.16,DEBIT CARD,R. Verma
ORD1531,12/26/2025,Aditya Verma,Apparel,Men's T-Shirt,  North  ,Lucknow,10,16466.65,0.05,156433.17,Cash on Delivery,R. Verma
ORD1409,09/19/2025,Aarav Sharma,Electronics,Webcam,east,,4,9578.79,0,38315.16,UPI,M. Reddy
ORD1666,21-Oct-2024,Ravi Menon,  Books  ,Biography,West,Mumbai,6,11290.89,0.2,54196.27,Credit Card,S. Iyer
ORD1873,12-Jan-2024,Diya Verma,  Sports  ,Yoga Mat,east,Kolkata,1,15163.71,0,15163.71,Cash on Delivery,S. Iyer
ORD1433,29/08/2024,Ravi Patel,books,Fiction Novel,North,Chandigarh,4,9106.6,0,36426.4,Debit Card,R. Verma
ORD1432,06/10/2025,Sai Kapoor,books,Fiction Novel,SOUTH,Chennai,4,11899.71,0.1,42838.96,UPI,S. Iyer
ORD1485,07/17/2025,Aditya Patel,BOOKS,Children's Storybook,  East  ,,6,9308.95,0.2,44682.96,CREDIT CARD,N. Gupta
ORD1152,23-Feb-2025,Diya Menon,  Beauty  ,Perfume,WEST,Ahmedabad,2,1783.84,0.2,2854.14,Net Banking,N. Gupta
ORD1328,02/19/2024,Reyansh Bhatt,HOME & KITCHEN,Non-stick Pan,West,Ahmedabad,10,1357.39,0,13573.9,credit card,A. Sharma
ORD1257,08/08/2024,Ananya Malhotra,Sports,Skipping Rope,East,Patna,2,564.73,0,1129.46,Credit Card,K. Singh
ORD1312,09/06/2025,Karan Reddy,Electronics,Portable SSD,north,Delhi,4,16237.39,0.05,61702.08,  UPI  ,N. Gupta
ORD1805,08/04/2024,Karan Nair,books,Business Guide,North,Chandigarh,3,9507.41,0.2,22817.78,DEBIT CARD,A. Sharma
ORD1305,2025-02-16,Priya Malhotra,  Beauty  ,Perfume,West,Pune,10,15282.71,0,152827.1,debit card,K. Singh
ORD1785,13-Oct-2025,Vivaan Singh,Beauty,Sunscreen SPF50,South,Bengaluru,4,6594.9,0.2,21103.68,  Net Banking  ,R. Verma
ORD1414,2025-07-27,Ravi Nair,Apparel,Men's T-Shirt,SOUTH,,8,18653.14,0.1,134302.61,UPI,M. Reddy
ORD1134,02/09/2024,Aarav Kumar,SPORTS,Dumbbell Set,East,Kolkata,2,21003.53,0.15,35706,DEBIT CARD,S. Iyer
ORD1032,2024-09-30,Ananya Rao,Books,Self-Help Book,South,Bengaluru,1,4607.11,,3916.04,Net Banking,P. Nair
ORD1766,26-Jan-2025,Ananya Kumar,Home & Kitchen,Air Fryer,south,Chennai,8,1827.71,0,14621.68,cash on delivery,T. Joshi
ORD1783,2025-11-01,Ananya Malhotra,BOOKS,Biography,EAST,Kolkata,1,2557.24,0.2,2045.79,Cash on Delivery,N. Gupta
ORD1459,2024-10-21,Vihaan Iyer,ELECTRONICS,USB-C Hub,South,Hyderabad,2,2942.44,0,5884.88,Debit Card,S. Iyer
ORD1162,04/20/2024,Myra Malhotra,Apparel,Formal Shirt,North,Delhi,10,22076.14,0.25,165571.05,UPI,A. Sharma
ORD1340,2025-07-17,Ravi Kumar,Sports,Badminton Racket,south,Bengaluru,4,8372.74,0.1,30141.86,  Credit Card  ,P. Nair
ORD1287,27/06/2024,Myra Kumar,Home & Kitchen,Air Fryer,north,Chandigarh,3,24400.14,0.2,58560.34,NET BANKING,M. Reddy
ORD1249,02-Oct-2025,Vihaan Mehta,home & kitchen,Blender,EAST,Kolkata,2,9390.32,0,18780.64,credit card,N. Gupta
ORD1940,2024-11-08,Myra Menon,apparel,Winter Jacket,east,Patna,5,18386.97,0,91934.85,Debit Card,T. Joshi
ORD1580,24/08/2025,Rohan Rao,SPORTS,Dumbbell Set,SOUTH,Hyderabad,8,7322.56,0.2,46864.38,Net Banking,S. Iyer
ORD1837,07/06/2025,Ravi Patel,  Home & Kitchen  ,Air Fryer,North,Chandigarh,5,12225.34,0.2,48901.36,DEBIT CARD,S. Iyer
ORD1937,2025-06-15,Myra Reddy,Electronics,Portable SSD,west,Mumbai,7,4539.63,0.1,28599.67,  Cash on Delivery  ,T. Joshi
ORD1002,08/13/2024,Isha Joshi,Sports,Yoga Mat,  North  ,Delhi,9,15110.17,0.05,129191.95,Cash on Delivery,N. Gupta
ORD1737,2025-04-23,Vihaan Joshi,Electronics,Smartwatch,west,Ahmedabad,10,1172.4,0.15,9965.4,  Net Banking  ,T. Joshi
ORD1208,14-Dec-2025,Priya Gupta,Apparel,Baseball Cap,east,Bhubaneswar,6,23988.55,0.25,107948.47,cash on delivery,P. Nair
ORD1630,2025-09-08,Neha Nair,SPORTS,Badminton Racket,West,Pune,3,17507.28,0,52521.84,UPI,N. Gupta
ORD1933,11-Mar-2024,Vihaan Chatterjee,apparel,Women's Jeans,South,Bengaluru,8,21716.29,0.05,165043.8,,P. Nair
ORD1851,2024-01-02,Reyansh Verma,electronics,Laptop Stand,East,Kolkata,4,24739.98,0.05,94011.92,cash on delivery,R. Verma
ORD1898,02/27/2025,Aarav Patel,apparel,Men's T-Shirt,EAST,Bhubaneswar,5,12626.82,0,63134.1,NET BANKING,T. Joshi
ORD1265,02/05/2024,,Beauty,Face Wash,south,Chennai,6,6890.76,0,41344.56,cash on delivery,M. Reddy
ORD1275,14/04/2024,Priya Bose,Home & Kitchen,LED Desk Lamp,south,Bengaluru,9,18739.75,0.05,160224.86,  Credit Card  ,T. Joshi
ORD1071,2024-06-28,Aditya Joshi,books,Cookbook,east,Kolkata,10,14740.0,0,147400,UPI,A. Sharma
ORD1641,2025-05-30,Vihaan Iyer,Beauty,Face Wash,east,Bhubaneswar,9,1171.96,0,10547.64,  UPI  ,S. Iyer
ORD1445,2024-04-18,Isha Kapoor,  Books  ,Self-Help Book,West,Mumbai,4,14315.19,0,57260.76,Cash on Delivery,N. Gupta
ORD1847,14-Dec-2025,Ravi Rao,books,Fiction Novel,West,Mumbai,9,23293.61,0,209642.49,debit card,K. Singh
ORD1099,2025-08-23,Arjun Joshi,Books,Children's Storybook,north,Delhi,3,19706.41,0.05,56163.27,CREDIT CARD,P. Nair
ORD1866,03/10/2025,Arjun Iyer,sports,Cycling Helmet,  South  ,Bengaluru,3,19223.26,0.15,49019.31,UPI,T. Joshi
ORD1022,11/17/2024,Pooja Malhotra,  Home & Kitchen  ,Cutlery Set,EAST,Bhubaneswar,3,4868.96,0.05,13876.54,  Credit Card  ,A. Sharma
ORD1706,2024-01-05,Meera Kumar,home & kitchen,Bed Sheet Set,South,Chennai,1,22863.35,0,22863.35,Credit Card,T. Joshi
ORD1415,2024-10-18,Neha Nair,BEAUTY,Hair Dryer,EAST,Kolkata,6,21704.11,0.05,123713.43,cash on delivery,S. Iyer
ORD1518,2025-12-22,Pooja Pillai,BOOKS,Children's Storybook,EAST,Bhubaneswar,6,981.53,0,5889.18,Cash on Delivery,T. Joshi
ORD1150,03-Nov-2024,Rohan Gupta,  Electronics  ,Webcam,South,Hyderabad,6,16745.82,0,100474.92,CASH ON DELIVERY,K. Singh
ORD1648,01/30/2024,Sai Chatterjee,ELECTRONICS,Noise Cancelling Headphones,NORTH,Chandigarh,6,14819.91,0,88919.46,upi,S. Iyer
ORD1355,04/04/2025,Vihaan Pillai,beauty,Nail Polish,SOUTH,Hyderabad,9,18500.48,0.05,158179.1,debit card,K. Singh
ORD1951,2024-03-29,Aarav Verma,Electronics,Portable SSD,east,Patna,5,3572.31,0.1,16075.4,Cash on Delivery,S. Iyer
ORD1053,2024-03-18,Sai Pillai,Apparel,Women's Jeans,SOUTH,Chennai,1,23232.85,0.2,18586.28,NET BANKING,P. Nair
ORD1199,16-Jan-2024,Isha Pillai,  Books  ,Children's Storybook,  North  ,Delhi,9,5542.86,0.05,47391.45,UPI,K. Singh
ORD1123,2024-03-27,Ravi Kapoor,Beauty,Sunscreen SPF50,EAST,,3,23949.4,0.25,53886.15,credit card,M. Reddy
ORD1204,20-Jun-2025,Vihaan Singh,Books,Biography,West,Mumbai,3,18049.79,0.25,40612.03,  Debit Card  ,A. Sharma
ORD1068,11/03/2025,Myra Bose,ELECTRONICS,USB-C Hub,east,Patna,2,17231.52,0.1,31016.74,Cash on Delivery,P. Nair
ORD1224,16/03/2024,Ravi Iyer,Books,Fiction Novel,West,Ahmedabad,5,6164.23,0,30821.15,Net Banking,N. Gupta
ORD1128,08-Nov-2025,Kabir Iyer,  Apparel  ,Formal Shirt,west,Mumbai,3,2067.55,0,6202.65,  Cash on Delivery  ,A. Sharma
ORD1656,04/20/2025,Aditya Verma,Sports,Cycling Helmet,North,Lucknow,9,2824.66,0.2,20337.55,  Net Banking  ,R. Verma
ORD1140,2024-02-07,Ananya Bose,Electronics,Noise Cancelling Headphones,east,Patna,8,15848.64,0,126789.12,CREDIT CARD,T. Joshi
ORD1418,01/24/2024,Vihaan Pillai,books,Biography,East,Bhubaneswar,9,24143.32,0.2,173831.9,Debit Card,S. Iyer
ORD1219,04/01/2025,Aditya Singh,Home & Kitchen,LED Desk Lamp,WEST,Mumbai,7,7007.65,0.1,44148.19,  Net Banking  ,R. Verma
ORD1547,01/08/2024,Meera Chatterjee,Apparel,Men's T-Shirt,SOUTH,,3,,0.25,1211.42,Credit Card,A. Sharma
ORD1158,12/19/2024,Neha Malhotra,Books,Fiction Novel,SOUTH,Chennai,-8,5219.97,0,41759.76,UPI,M. Reddy
ORD1095,04/28/2024,Myra Rao,Apparel,Women's Jeans,WEST,Ahmedabad,2,3623.46,0,7246.92,UPI,T. Joshi
ORD1256,2024-05-15,Meera Gupta,sports,Dumbbell Set,South,Chennai,9,22234.8,0,200113.2,upi,M. Reddy
ORD1988,17/06/2025,Vihaan Rao,books,Children's Storybook,NORTH,Delhi,10,12232.26,0,122322.6,DEBIT CARD,S. Iyer
ORD1644,06/01/2024,Ravi Iyer,  Home & Kitchen  ,Air Fryer,  South  ,Chennai,9,21347.89,0.25,144098.26,  Credit Card  ,P. Nair
ORD1739,2024-05-01,Sneha Kapoor,electronics,Noise Cancelling Headphones,North,Chandigarh,9,16144.81,0.1,130772.96,  Debit Card  ,R. Verma
ORD1040,19-Nov-2025,Ananya Gupta,  Books  ,Self-Help Book,WEST,Ahmedabad,5,12958.98,0.15,55075.66,credit card,P. Nair
ORD1131,13/09/2024,Myra Chatterjee,  Books  ,Children's Storybook,WEST,,9,13257.38,0,119316.42,Debit Card,S. Iyer
ORD1095,04/28/2024,Myra Rao,APPAREL,Women's Jeans,West,Ahmedabad,2,3623.46,0,7246.92,UPI,T. Joshi
ORD1190,08/16/2024,Pooja Iyer,Sports,Skipping Rope,north,Lucknow,6,3098.03,0.2,14870.54,CASH ON DELIVERY,S. Iyer
ORD1960,27/04/2024,Diya Patel,Books,Biography,South,Bengaluru,5,18020.68,0,90103.4,  Net Banking  ,P. Nair
ORD1590,19/03/2024,,  Beauty  ,Sunscreen SPF50,  South  ,Hyderabad,9,17856.8,0,160711.2,net banking,T. Joshi
ORD1403,18-Dec-2025,Kabir Joshi,ELECTRONICS,Smartwatch,North,Chandigarh,6,10398.79,0.15,53033.83,Cash on Delivery,A. Sharma
ORD1761,13/08/2024,Aarav Rao,home & kitchen,Vacuum Cleaner,SOUTH,Bengaluru,1,24733.87,0.15,21023.79,debit card,R. Verma
ORD1039,2025-03-28,Isha Rao,Beauty,Face Moisturizer,East,Bhubaneswar,10,15225.54,0.15,129417.09,Net Banking,T. Joshi
ORD1243,2024-03-01,Myra Patel,BEAUTY,Lipstick,east,Patna,10,6793.48,0,67934.8,Debit Card,N. Gupta
ORD1354,26-Jul-2024,Priya Rao,BEAUTY,Hair Dryer,north,Chandigarh,6,24150.96,0,144905.76,,K. Singh
ORD1621,06-Oct-2024,Ravi Bhatt,Electronics,USB-C Hub,East,Bhubaneswar,7,10637.18,0,74460.26,,S. Iyer
ORD1651,18-Oct-2024,Priya Gupta,SPORTS,Cycling Helmet,South,Bengaluru,1,21330.79,0,21330.79,net banking,N. Gupta
ORD1535,15/04/2024,Pooja Rao,Books,Biography,north,Delhi,4,15407.06,0,61628.24,net banking,K. Singh
ORD1504,07/06/2024,Kabir Joshi,Books,Business Guide,WEST,Pune,3,21548.24,0.1,58180.25,UPI,N. Gupta
ORD1160,13/07/2024,Priya Menon,Apparel,Women's Jeans,  North  ,Chandigarh,7,6319.52,0,44236.64,UPI,M. Reddy
ORD1395,31/03/2024,,Sports,Resistance Bands,  North  ,Delhi,2,20607.9,0.25,30911.85,cash on delivery,N. Gupta
ORD1538,2025-02-14,Priya Malhotra,books,Fiction Novel,SOUTH,Bengaluru,,14246.01,0.15,24218.22,upi,K. Singh
ORD1696,2024-04-03,Arjun Rao,Beauty,Face Moisturizer,WEST,Mumbai,3,10461.17,0.15,26675.98,NET BANKING,K. Singh
ORD1241,2025-12-28,,electronics,Webcam,EAST,Bhubaneswar,2,,0.05,36906.46,DEBIT CARD,M. Reddy
ORD1014,2024-09-28,Ravi Gupta,Apparel,Women's Jeans,North,Lucknow,9,19180.99,0,172628.91,Net Banking,S. Iyer
ORD1658,12/15/2024,Neha Patel,apparel,Yoga Pants,North,Delhi,6,14742.13,0.25,66339.58,Net Banking,K. Singh
ORD1476,19/04/2025,Ananya Rao,Sports,Cycling Helmet,  East  ,Bhubaneswar,5,15386.39,0,76931.95,Cash on Delivery,S. Iyer
ORD1913,09-Aug-2024,Reyansh Nair,Sports,Yoga Mat,SOUTH,Hyderabad,4,15211.85,0,60847.4,Cash on Delivery,S. Iyer
ORD1884,2024-03-10,Aditya Malhotra,ELECTRONICS,Laptop Stand,East,Patna,2,11451.98,0,22903.96,upi,S. Iyer
ORD1315,24-Sep-2024,Sai Malhotra,Beauty,Perfume,EAST,Bhubaneswar,2,8506.65,0.1,15311.97,UPI,K. Singh
ORD1362,2025-10-03,Myra Reddy,Beauty,Nail Polish,  West  ,Mumbai,6,12920.28,0,77521.68,  Debit Card  ,A. Sharma
ORD1591,2024-06-25,Vihaan Patel,ELECTRONICS,Laptop Stand,  North  ,Chandigarh,6,3604.5,0.25,16220.25,CASH ON DELIVERY,M. Reddy
ORD1321,05/26/2024,Vivaan Iyer,ELECTRONICS,Portable SSD,EAST,Bhubaneswar,,24809.84,0.15,63265.09,Net Banking,T. Joshi
ORD1922,2024-05-07,Isha Verma,sports,Resistance Bands,east,Kolkata,8,12541.48,0.1,90298.66,  Net Banking  ,R. Verma
ORD1887,2024-09-07,Neha Kapoor,beauty,Perfume,EAST,Kolkata,8,6681.26,0,53450.08,  Cash on Delivery  ,A. Sharma
ORD1673,2024-04-11,Sai Reddy,Electronics,Bluetooth Speaker,South,Hyderabad,6,4052.26,0.1,21882.2,NET BANKING,T. Joshi
ORD1565,08/18/2024,Arjun Joshi,BEAUTY,Shampoo,South,Bengaluru,9,2971.91,0.25,20060.39,  Cash on Delivery  ,P. Nair
ORD1356,13-May-2024,Sneha Nair,APPAREL,Women's Jeans,  South  ,Bengaluru,7,1159.76,0.1,7306.49,cash on delivery,K. Singh
ORD1035,02/09/2025,Reyansh Singh,  Beauty  ,Perfume,  North  ,Delhi,10,24068.98,0.1,216620.82,Credit Card,R. Verma
ORD1335,07/12/2025,Arjun Singh,SPORTS,Cycling Helmet,North,Chandigarh,2,10109.32,0.25,15163.98,UPI,N. Gupta
ORD1689,2024-02-19,Myra Malhotra,HOME & KITCHEN,LED Desk Lamp,EAST,Bhubaneswar,1,19811.41,0,19811.41,cash on delivery,N. Gupta
ORD1377,04/01/2025,Sneha Sharma,SPORTS,Dumbbell Set,  West  ,Pune,4,21222.35,0,84889.4,Cash on Delivery,S. Iyer
ORD1185,04-Mar-2024,Meera Gupta,Books,Self-Help Book,  South  ,Hyderabad,9,11251.69,0.15,86075.43,  Credit Card  ,R. Verma
ORD1824,08/12/2025,Arjun Gupta,books,Fiction Novel,East,Bhubaneswar,,2055.83,0.05,3906.08,Credit Card,S. Iyer
ORD1424,2025-12-05,Aarav Kapoor,Home & Kitchen,Blender,EAST,Kolkata,3,8695.54,0.25,19564.97,cash on delivery,A. Sharma
ORD1326,2025-01-02,Sneha Menon,HOME & KITCHEN,LED Desk Lamp,WEST,Ahmedabad,,8545.2,0,76906.8,UPI,T. Joshi
ORD1188,08-Jul-2025,Aarav Reddy,home & kitchen,Non-stick Pan,  West  ,Pune,10,1964.78,0.2,15718.24,upi,R. Verma
ORD1285,20-Sep-2025,Kabir Menon,Sports,Yoga Mat,north,Delhi,4,645.21,0.25,1935.63,Credit Card,M. Reddy
ORD1392,2025-09-18,Diya Rao,Home & Kitchen,Air Fryer,East,Kolkata,10,6452.77,0.2,51622.16,cash on delivery,M. Reddy
ORD1975,2024-03-09,Isha Pillai,BOOKS,Business Guide,WEST,Mumbai,8,12596.13,0.15,85653.68,cash on delivery,S. Iyer
ORD1166,06/15/2024,Rohan Iyer,BOOKS,Cookbook,WEST,Ahmedabad,10,22344.32,0,223443.2,UPI,M. Reddy
ORD1348,10/07/2024,Priya Menon,Beauty,Lipstick,south,Bengaluru,10,22084.99,0.2,176679.92,Net Banking,P. Nair
ORD1299,28/03/2024,Rohan Mehta,Sports,Yoga Mat,East,Bhubaneswar,4,20951.41,,83805.64,Debit Card,R. Verma
ORD1536,11-Nov-2025,Reyansh Bose,Electronics,Bluetooth Speaker,north,Lucknow,1,Rs.22428.33,0,22428.33,Credit Card,A. Sharma
ORD1230,19/07/2025,Arjun Nair,Home & Kitchen,Non-stick Pan,NORTH,Delhi,3,23258.57,,66286.92,Cash on Delivery,S. Iyer
ORD1860,15/04/2024,Reyansh Bhatt,APPAREL,Winter Jacket,north,Lucknow,2,677.02,0,1354.04,Credit Card,K. Singh
ORD1828,07/06/2025,Ravi Chatterjee,Beauty,Perfume,north,Chandigarh,3,9426.1,0,28278.3,UPI,P. Nair
ORD1695,2025-02-15,Reyansh Reddy,BOOKS,Children's Storybook,south,Bengaluru,4,20767.81,0.25,62303.43,Credit Card,M. Reddy
ORD1856,12/03/2024,Myra Sharma,beauty,Nail Polish,south,Hyderabad,5,4198.53,0,20992.65,NET BANKING,P. Nair
ORD1042,08/12/2024,Priya Joshi,beauty,Sunscreen SPF50,West,Pune,3,16453.04,0,49359.12,  Credit Card  ,N. Gupta
ORD1869,17/08/2024,Diya Patel,ELECTRONICS,Wireless Mouse,EAST,Bhubaneswar,8,3731.89,0.2,23884.1,DEBIT CARD,P. Nair
ORD1749,13/05/2024,Sai Iyer,Home & Kitchen,Air Fryer,West,Mumbai,9,10547.57,0,94928.13,NET BANKING,P. Nair
ORD1939,29/07/2024,Meera Chatterjee,  Electronics  ,Bluetooth Speaker,East,Kolkata,7,9913.2,0.05,65922.78,  UPI  ,T. Joshi
ORD1863,2025-11-26,Vivaan Menon,home & kitchen,Coffee Maker,East,Kolkata,3,4574.98,0.15,11666.2,  Cash on Delivery  ,S. Iyer
ORD1588,2024-05-27,Arjun Kumar,Apparel,Women's Jeans,south,Hyderabad,5,6895.76,0.15,29306.98,credit card,M. Reddy
ORD1544,24/05/2025,Rohan Menon,Apparel,Men's T-Shirt,East,Kolkata,3,20908.5,0,62725.5,credit card,R. Verma
ORD1447,15/09/2025,Arjun Bhatt,  Home & Kitchen  ,Blender,WEST,Pune,6,21144.62,0.2,101494.18,NET BANKING,M. Reddy
ORD1448,18/10/2024,Reyansh Das,apparel,Winter Jacket,West,,8,11270.37,0.2,72130.37,Credit Card,A. Sharma
ORD1350,12/28/2025,Isha Menon,  Books  ,Children's Storybook,SOUTH,Bengaluru,5,17212.29,0,86061.45,DEBIT CARD,M. Reddy
ORD1046,06/03/2025,Neha Rao,Sports,Cricket Bat,South,Bengaluru,6,13633.89,0.2,65442.67,CREDIT CARD,P. Nair
ORD1981,05/04/2025,Reyansh Verma,BEAUTY,Shampoo,west,Mumbai,2,1034.66,0.05,1965.85,UPI,N. Gupta
ORD1109,30/01/2024,Reyansh Pillai,Electronics,Noise Cancelling Headphones,EAST,Kolkata,4,20209.45,0,80837.8,CASH ON DELIVERY,K. Singh
ORD1618,06/18/2025,Ravi Reddy,  Books  ,Business Guide,south,Hyderabad,8,6808.21,0.2,43572.54,Cash on Delivery,A. Sharma
ORD1662,05/06/2024,Myra Bose,  Apparel  ,Yoga Pants,SOUTH,Bengaluru,3,11928.63,0,35785.89,credit card,S. Iyer
ORD1030,2025-03-16,Aditya Iyer,BOOKS,Biography,NORTH,Delhi,9,1045.3,0.15,7996.54,cash on delivery,S. Iyer
ORD1182,09/24/2024,Kabir Bose,Apparel,Men's T-Shirt,  East  ,Bhubaneswar,5,23857.77,0.1,107359.97,Cash on Delivery,A. Sharma
ORD1622,26-Mar-2024,Pooja Singh,APPAREL,Men's T-Shirt,  East  ,Bhubaneswar,1,24100.1,0.25,18075.07,,A. Sharma
ORD1420,22/08/2024,Aditya Nair,ELECTRONICS,Wireless Mouse,  West  ,Ahmedabad,5,15509.84,0,77549.2,Net Banking,K. Singh
ORD1635,03-Aug-2025,Meera Rao,Home & Kitchen,Blender,  North  ,Chandigarh,10,6614.92,0,66149.2,upi,S. Iyer
ORD1985,08-Sep-2025,Vivaan Iyer,BOOKS,Self-Help Book,north,Delhi,8,4637.75,0,37102,UPI,M. Reddy
ORD1105,09-Apr-2025,Sai Bhatt,Beauty,Face Wash,north,Lucknow,4,10837.24,0.05,41181.51,Net Banking,M. Reddy
ORD1061,04/12/2024,Pooja Singh,Electronics,USB-C Hub,east,Kolkata,4,5527.16,0.25,16581.48,UPI,K. Singh
ORD1659,29/04/2024,Meera Mehta,Apparel,Winter Jacket,south,Bengaluru,2,10929.9,0,21859.8,credit card,N. Gupta
ORD1084,06/19/2024,Myra Joshi,Electronics,Bluetooth Speaker,South,Hyderabad,2,10934.19,0,21868.38,Credit Card,T. Joshi
ORD1491,08/06/2024,Arjun Kumar,Sports,Yoga Mat,South,Bengaluru,8,22916.65,0,183333.2,Debit Card,T. Joshi
ORD1316,2024-01-27,Diya Kapoor,books,Business Guide,EAST,Kolkata,4,22507.22,0.2,72023.1,UPI,S. Iyer
ORD1451,14-May-2025,Priya Pillai,Home & Kitchen,LED Desk Lamp,North,Lucknow,4,18396.51,0.15,62548.13,NET BANKING,S. Iyer
ORD1382,10-Jun-2024,Kabir Gupta,Electronics,Laptop Stand,west,Mumbai,9,16140.4,0.05,138000.42,Debit Card,S. Iyer
ORD1423,26/02/2025,Ravi Bhatt,books,Business Guide,east,Bhubaneswar,4,20146.99,0.25,60440.97,upi,M. Reddy
ORD1497,15/02/2024,Vivaan Bose,beauty,Lipstick,SOUTH,Hyderabad,,17884.88,0,125194.16,CREDIT CARD,K. Singh
ORD1966,2024-06-11,Vihaan Iyer,  Books  ,Business Guide,WEST,Mumbai,8,22078.24,0.25,132469.44,UPI,A. Sharma
ORD1740,14/07/2024,Isha Kumar,Electronics,Noise Cancelling Headphones,NORTH,Lucknow,4,16926.42,0.1,60935.11,upi,K. Singh
ORD1524,05/28/2024,Ananya Mehta,  Books  ,Self-Help Book,West,Pune,4,12200.23,0,48800.92,UPI,R. Verma
ORD1446,05/31/2025,Rohan Rao,Books,Children's Storybook,EAST,Patna,2,4295.21,0,8590.42,CASH ON DELIVERY,N. Gupta
ORD1664,13/02/2025,Neha Rao,  Home & Kitchen  ,Non-stick Pan,  North  ,Lucknow,8,18466.4,0.1,132958.08,  Credit Card  ,T. Joshi
ORD1001,08/27/2025,Reyansh Joshi,  Books  ,Fiction Novel,NORTH,Lucknow,4,3617.52,0,14470.08,,R. Verma
ORD1780,04/04/2024,Meera Bose,home & kitchen,Non-stick Pan,  South  ,Chennai,3,6469.06,0,19407.18,CREDIT CARD,R. Verma
ORD1991,2025-06-29,Priya Bose,sports,Badminton Racket,NORTH,Chandigarh,1,5727.54,0.2,4582.03,DEBIT CARD,N. Gupta
ORD1627,19/07/2025,Aarav Menon,Home & Kitchen,Cutlery Set,East,Bhubaneswar,1,21060.6,0,21060.6,DEBIT CARD,K. Singh
ORD1458,27/03/2025,Ananya Das,home & kitchen,Bed Sheet Set,North,Chandigarh,10,20566.36,0.25,154247.7,CASH ON DELIVERY,S. Iyer
ORD1489,07-Dec-2025,Neha Rao,sports,Dumbbell Set,South,Hyderabad,1,8444.74,0.05,8022.5,,P. Nair
ORD1089,2024-10-20,Myra Sharma,Sports,Resistance Bands,east,Patna,7,6970.84,0,48795.88,Cash on Delivery,T. Joshi
ORD1484,04/11/2025,Vivaan Nair,Beauty,Hair Dryer,EAST,Kolkata,7,24844.32,0,173910.24,UPI,S. Iyer
ORD1461,12/14/2025,Karan Kapoor,Sports,Cricket Bat,north,Chandigarh,1,6498.09,0,6498.09,UPI,P. Nair
ORD1078,28-Feb-2025,Isha Menon,apparel,Sneakers,South,Chennai,9,18695.37,0,168258.33,Credit Card,K. Singh
ORD1269,2024-04-05,Isha Kapoor,books,Biography,East,Kolkata,4,10582.42,0,42329.68,DEBIT CARD,K. Singh
ORD1930,09/27/2024,Ravi Mehta,beauty,Sunscreen SPF50,West,Ahmedabad,6,19350.2,0.25,87075.9,debit card,R. Verma
ORD1124,16-Oct-2024,Rohan Bose,BEAUTY,Lipstick,north,Delhi,9,13140.29,0,118262.61,upi,M. Reddy
ORD1298,07/10/2024,Reyansh Gupta,HOME & KITCHEN,Air Fryer,west,Pune,9,9780.05,0.15,74817.38,net banking,M. Reddy
ORD1882,13-Dec-2024,Sneha Menon,  Apparel  ,Running Shoes,South,Hyderabad,9,23266.15,0.15,177986.05,net banking,S. Iyer
